Date,Time,Open,High,Low,Close
2022-09-18,00:00:00,0.67132,0.67179,0.67126,0.67142
2022-09-19,00:00:00,0.67115,0.67335,0.66719,0.67272
2022-09-20,00:00:00,0.67269,0.6747,0.66763,0.66866
2022-09-21,00:00:00,0.66866,0.67046,0.66218,0.66305
2022-09-22,00:00:00,0.66312,0.66704,0.65739,0.66415
2022-09-23,17:00:00,0.66404,0.66554,0.6536,0.65362
2022-09-25,23:58:00,0.65142,0.65255,0.65142,0.65198
2022-09-26,00:00:00,0.652,0.65373,0.64374,0.64549
2022-09-27,00:00:00,0.64547,0.65127,0.64139,0.64315
2022-09-28,23:59:00,0.64313,0.65308,0.6363,0.65194
2022-09-29,00:00:00,0.65189,0.65208,0.64355,0.64996
2022-09-30,17:00:00,0.64994,0.65232,0.64246,0.64282
2022-10-02,00:00:00,0.63988,0.64112,0.63988,0.64033
2022-10-03,00:00:00,0.64027,0.65216,0.64003,0.65127
2022-10-04,00:00:00,0.65125,0.65471,0.64501,0.65004
2022-10-05,00:00:00,0.65005,0.65258,0.64164,0.64893
2022-10-06,00:00:00,0.6489,0.65405,0.6389,0.64107
2022-10-07,17:00:00,0.64104,0.64321,0.63702,0.6405
2022-10-09,00:00:00,0.63634,0.63676,0.63596,0.6366
2022-10-10,00:00:00,0.63662,0.63796,0.62747,0.62952
2022-10-11,00:00:00,0.62949,0.63456,0.62473,0.62708
2022-10-12,00:00:00,0.62708,0.62985,0.62355,0.62763
2022-10-13,23:59:00,0.62763,0.63159,0.61701,0.62964
2022-10-14,17:00:00,0.62959,0.63469,0.62253,0.62406
2022-10-16,23:59:00,0.62058,0.62077,0.62022,0.62044
2022-10-17,00:00:00,0.62067,0.63118,0.6205,0.62867
2022-10-18,00:00:00,0.62866,0.63394,0.62658,0.63107
2022-10-19,00:00:00,0.63076,0.63248,0.6251,0.62712
2022-10-20,00:00:00,0.6271,0.6356,0.62283,0.62818
2022-10-21,17:00:00,0.62796,0.63346,0.62099,0.63143
2022-10-23,00:00:00,0.63897,0.63988,0.63872,0.63979
2022-10-24,00:00:00,0.63979,0.64109,0.62723,0.63083
2022-10-25,00:00:00,0.63076,0.64119,0.63034,0.63906
2022-10-26,00:00:00,0.63906,0.65106,0.63721,0.64904
2022-10-27,00:00:00,0.64904,0.65218,0.64255,0.64509
2022-10-28,17:00:00,0.64519,0.64794,0.63955,0.6407
2022-10-30,00:00:00,0.63992,0.64077,0.63967,0.63988
2022-10-31,00:00:00,0.63989,0.64277,0.6368,0.6404
2022-11-01,00:00:00,0.64039,0.64636,0.63767,0.63939
2022-11-02,00:00:00,0.63938,0.64919,0.63453,0.63471
2022-11-03,00:00:00,0.6347,0.63717,0.6272,0.62908
2022-11-04,17:00:00,0.6291,0.64766,0.62848,0.64342
2022-11-06,00:00:00,0.64194,0.64284,0.6406,0.641
2022-11-07,00:00:00,0.64202,0.64905,0.64064,0.64708
2022-11-08,00:00:00,0.64708,0.65509,0.64441,0.65013
2022-11-09,00:00:00,0.65008,0.65218,0.64144,0.64265
2022-11-10,00:00:00,0.64263,0.66315,0.63864,0.65941
2022-11-11,17:00:00,0.65949,0.66991,0.65781,0.66984
2022-11-13,00:00:00,0.66988,0.67029,0.66676,0.66687
2022-11-14,00:00:00,0.66825,0.67235,0.66635,0.66989
2022-11-15,00:00:00,0.66987,0.67968,0.66854,0.67571
2022-11-16,00:00:00,0.67557,0.67924,0.67196,0.67353
2022-11-17,00:00:00,0.67354,0.67507,0.66341,0.66833
2022-11-18,17:00:00,0.66837,0.67301,0.6661,0.6692
2022-11-20,00:00:00,0.66654,0.66707,0.66624,0.66703
2022-11-21,00:00:00,0.66706,0.66825,0.65849,0.66035
2022-11-22,00:00:00,0.66038,0.66513,0.66024,0.66442
2022-11-23,00:00:00,0.66442,0.67386,0.66339,0.67286
2022-11-24,00:00:00,0.67288,0.67779,0.67279,0.67594
2022-11-25,17:00:00,0.67592,0.67804,0.67205,0.67482
2022-11-27,00:00:00,0.6719,0.67271,0.67164,0.67189
2022-11-28,00:00:00,0.67189,0.67249,0.66417,0.66487
2022-11-29,00:00:00,0.66495,0.67484,0.66402,0.66819
2022-11-30,00:00:00,0.66818,0.68007,0.667,0.67892
2022-12-01,00:00:00,0.67891,0.68421,0.67826,0.68069
2022-12-02,17:00:00,0.68069,0.68357,0.67419,0.67731
2022-12-04,00:00:00,0.67907,0.6793,0.67744,0.6788
2022-12-05,00:00:00,0.67879,0.68507,0.66868,0.66985
2022-12-06,00:00:00,0.66985,0.67441,0.66807,0.66866
2022-12-07,00:00:00,0.66871,0.67419,0.66685,0.67201
2022-12-08,00:00:00,0.67202,0.67803,0.66984,0.67684
2022-12-09,17:00:00,0.67684,0.67999,0.67427,0.67941
2022-12-11,00:00:00,0.67857,0.67974,0.67839,0.67963
2022-12-12,00:00:00,0.67948,0.67975,0.67287,0.67467
2022-12-13,00:00:00,0.67467,0.68927,0.674,0.68531
